payment_id,payment_amount,payment_date,customer_id,customer_full_name,address_id,district,city,country,store_id,manager_staff_id,staff_id,staff_full_name,rental_id,rental_date,return_date,rental_duration,film_id,film_title,release_year,rental_rate,film_length,language_name,category_name,actor_id,actor_full_name
29372,0.99,17:16.0,35,Virginia Green,39,Midi-Pyrnes,Toulouse,France,2,2,2,Jon Stephens,4990,7/9/2005 0:48,7/10/2005 6:36,1,727,Resurrection Silverado,2006,0.99,117,English             ,Family,53,Mena Temple
29373,2.99,15:12.0,35,Virginia Green,39,Midi-Pyrnes,Toulouse,France,2,2,1,Mike Hillyer,5013,7/9/2005 1:46,7/16/2005 6:57,7,658,Paris Weekend,2006,2.99,121,English             ,Horror,54,Penelope Pinkett
29374,0.99,02:34.0,35,Virginia Green,39,Midi-Pyrnes,Toulouse,France,2,2,1,Mike Hillyer,5323,7/9/2005 16:34,7/13/2005 21:37,4,287,Entrapment Satisfaction,2006,0.99,176,English             ,Action,16,Fred Costner
29375,5.99,54:58.0,35,Virginia Green,39,Midi-Pyrnes,Toulouse,France,2,2,1,Mike Hillyer,5916,7/10/2005 21:26,7/19/2005 20:23,9,489,Juggler Hardly,2006,0.99,54,English             ,Animation,33,Milla Peck
29376,0.99,15:35.0,35,Virginia Green,39,Midi-Pyrnes,Toulouse,France,2,2,1,Mike Hillyer,5963,7/10/2005 23:47,7/12/2005 4:27,1,970,Westward Seabiscuit,2006,0.99,52,English             ,Classics,1,Penelope Guiness
29377,5.99,41:35.0,35,Virginia Green,39,Midi-Pyrnes,Toulouse,France,2,2,1,Mike Hillyer,6147,7/11/2005 9:13,7/17/2005 3:48,6,202,Daddy Pittsburgh,2006,4.99,161,English             ,Comedy,5,Johnny Lollobrigida
29378,4.99,13:01.0,35,Virginia Green,39,Midi-Pyrnes,Toulouse,France,2,2,2,Jon Stephens,6401,7/11/2005 22:44,7/12/2005 22:18,1,312,Fiddler Lost,2006,4.99,75,English             ,Sci-Fi,32,Tim Hackman
29379,4.99,08:17.0,35,Virginia Green,39,Midi-Pyrnes,Toulouse,France,2,2,2,Jon Stephens,6565,7/12/2005 5:39,7/13/2005 1:07,1,603,Movie Shakespeare,2006,4.99,53,English             ,Family,17,Helen Voight
29380,4.99,25:05.0,35,Virginia Green,39,Midi-Pyrnes,Toulouse,France,2,2,1,Mike Hillyer,6572,7/12/2005 5:56,7/16/2005 10:41,4,686,Pluto Oleander,2006,4.99,84,English             ,New,21,Kirsten Paltrow
29381,4.99,22:39.0,35,Virginia Green,39,Midi-Pyrnes,Toulouse,France,2,2,2,Jon Stephens,7140,7/27/2005 6:54,8/3/2005 10:36,7,441,Hunter Alter,2006,2.99,125,English             ,Documentary,3,Ed Chase
29382,6.99,48:48.0,35,Virginia Green,39,Midi-Pyrnes,Toulouse,France,2,2,2,Jon Stephens,8822,7/29/2005 22:20,8/6/2005 3:00,7,162,Clueless Bucket,2006,2.99,95,English             ,Action,13,Uma Wood
29383,5.99,32:25.0,35,Virginia Green,39,Midi-Pyrnes,Toulouse,France,2,2,2,Jon Stephens,8971,7/30/2005 4:03,8/8/2005 4:16,9,782,Shakespeare Saddle,2006,2.99,60,English             ,Sports,10,Christian Gable
29384,2.99,36:09.0,35,Virginia Green,39,Midi-Pyrnes,Toulouse,France,2,2,1,Mike Hillyer,9033,7/30/2005 6:07,8/5/2005 1:18,6,748,Rugrats Shakespeare,2006,0.99,109,English             ,Action,35,Judy Dean
29385,6.99,27:47.0,35,Virginia Green,39,Midi-Pyrnes,Toulouse,France,2,2,2,Jon Stephens,9579,7/31/2005 2:59,8/6/2005 3:52,6,775,Seattle Expecations,2006,4.99,110,English             ,Drama,22,Elvis Marx
29386,0.99,43:30.0,36,Kathleen Adams,40,Markazi,Arak,Iran,2,2,1,Mike Hillyer,4135,7/7/2005 8:15,7/11/2005 10:56,4,743,Room Roman,2006,0.99,60,English             ,Animation,28,Woody Hoffman
29387,4.99,27:15.0,36,Kathleen Adams,40,Markazi,Arak,Iran,2,2,1,Mike Hillyer,4560,7/8/2005 4:58,7/10/2005 4:27,2,68,Betrayed Rear,2006,4.99,122,English             ,Children,58,Christian Akroyd
29388,4.99,23:09.0,36,Kathleen Adams,40,Markazi,Arak,Iran,2,2,1,Mike Hillyer,4762,7/8/2005 14:54,7/12/2005 18:08,4,86,Boogie Amelie,2006,4.99,121,English             ,Music,25,Kevin Bloom
29389,0.99,35:36.0,36,Kathleen Adams,40,Markazi,Arak,Iran,2,2,1,Mike Hillyer,5403,7/9/2005 20:07,7/12/2005 18:33,3,870,Swarm Gold,2006,0.99,123,English             ,Horror,67,Jessica Bailey
29390,0.99,06:18.0,36,Kathleen Adams,40,Markazi,Arak,Iran,2,2,2,Jon Stephens,6030,7/11/2005 2:37,7/16/2005 22:34,6,19,Amadeus Holy,2006,0.99,113,English             ,Action,5,Johnny Lollobrigida
29391,6.99,34:40.0,36,Kathleen Adams,40,Markazi,Arak,Iran,2,2,1,Mike Hillyer,7205,7/27/2005 9:06,8/5/2005 7:11,9,621,Network Peak,2006,2.99,75,English             ,Family,43,Kirk Jovovich
29392,0.99,03:44.0,36,Kathleen Adams,40,Markazi,Arak,Iran,2,2,1,Mike Hillyer,7647,7/28/2005 1:35,8/1/2005 0:14,4,677,Pianist Outfield,2006,0.99,136,English             ,New,104,Penelope Cronyn
29393,6.99,28:12.0,36,Kathleen Adams,40,Markazi,Arak,Iran,2,2,1,Mike Hillyer,7919,7/28/2005 11:59,8/6/2005 11:19,9,462,Insider Arizona,2006,2.99,78,English             ,Music,18,Dan Torn
29394,0.99,03:39.0,36,Kathleen Adams,40,Markazi,Arak,Iran,2,2,2,Jon Stephens,8099,7/28/2005 18:35,7/30/2005 15:44,2,808,Sling Luke,2006,0.99,84,English             ,Classics,18,Dan Torn
29395,2.99,21:17.0,36,Kathleen Adams,40,Markazi,Arak,Iran,2,2,2,Jon Stephens,8391,7/29/2005 5:52,8/3/2005 4:45,5,462,Insider Arizona,2006,2.99,78,English             ,Music,18,Dan Torn
29396,4.99,49:05.0,36,Kathleen Adams,40,Markazi,Arak,Iran,2,2,1,Mike Hillyer,8952,7/30/2005 3:20,8/2/2005 2:54,3,961,Wash Heavenly,2006,4.99,161,English             ,Foreign,53,Mena Temple
29397,2.99,20:46.0,36,Kathleen Adams,40,Markazi,Arak,Iran,2,2,1,Mike Hillyer,9369,7/30/2005 18:52,8/1/2005 12:53,2,773,Seabiscuit Punk,2006,2.99,112,English             ,Sports,71,Adam Grant
29398,0.99,39:37.0,36,Kathleen Adams,40,Markazi,Arak,Iran,2,2,2,Jon Stephens,9805,7/31/2005 11:11,8/3/2005 7:36,3,910,Treatment Jekyll,2006,0.99,87,English             ,Drama,7,Grace Mostel
29399,7.99,25:00.0,37,Pamela Baker,41,Henan,Nanyang,China,1,1,2,Jon Stephens,3472,7/5/2005 22:56,7/13/2005 17:18,8,184,Core Suit,2006,2.99,92,English             ,Classics,54,Penelope Pinkett
29400,5.99,08:54.0,37,Pamela Baker,41,Henan,Nanyang,China,1,1,1,Mike Hillyer,3734,7/6/2005 11:40,7/14/2005 12:08,8,999,Zoolander Fiction,2006,2.99,101,English             ,Children,52,Carmen Hunt
29401,5.99,30:53.0,37,Pamela Baker,41,Henan,Nanyang,China,1,1,2,Jon Stephens,5425,7/9/2005 21:02,7/16/2005 23:38,7,116,Candidate Perdition,2006,2.99,70,English             ,Classics,23,Sandra Kilmer
29402,0.99,14:14.0,37,Pamela Baker,41,Henan,Nanyang,China,1,1,2,Jon Stephens,7939,7/28/2005 12:45,7/30/2005 18:32,2,436,Hours Rage,2006,0.99,122,English             ,New,29,Alec Wayne
29403,9.99,23:15.0,37,Pamela Baker,41,Henan,Nanyang,China,1,1,1,Mike Hillyer,8419,7/29/2005 6:54,8/6/2005 5:02,8,1000,Zorro Ark,2006,4.99,50,English             ,Comedy,155,Ian Tandy
29404,5.99,04:38.0,37,Pamela Baker,41,Henan,Nanyang,China,1,1,2,Jon Stephens,9567,7/31/2005 2:36,8/7/2005 1:19,7,806,Sleepy Japanese,2006,2.99,137,English             ,New,7,Grace Mostel
29405,5.99,52:15.0,38,Martha Gonzalez,42,Chisinau,Chisinau,Moldova,1,1,1,Mike Hillyer,4202,7/7/2005 11:23,7/16/2005 16:32,9,491,Jumping Wrath,2006,0.99,74,English             ,Children,22,Elvis Marx
29406,1.99,10:29.0,38,Martha Gonzalez,42,Chisinau,Chisinau,Moldova,1,1,1,Mike Hillyer,4228,7/7/2005 12:42,7/12/2005 10:52,5,228,Detective Vision,2006,0.99,143,English             ,Classics,94,Kenneth Torn
29407,4.99,04:43.0,38,Martha Gonzalez,42,Chisinau,Chisinau,Moldova,1,1,2,Jon Stephens,4300,7/7/2005 16:36,7/10/2005 13:59,3,265,Dying Maker,2006,4.99,168,English             ,Comedy,78,Groucho Sinatra
29408,4.99,42:56.0,38,Martha Gonzalez,42,Chisinau,Chisinau,Moldova,1,1,2,Jon Stephens,4644,7/8/2005 9:14,7/10/2005 7:20,2,711,Raging Airplane,2006,4.99,154,English             ,Sci-Fi,19,Bob Fawcett
29409,2.99,59:51.0,38,Martha Gonzalez,42,Chisinau,Chisinau,Moldova,1,1,2,Jon Stephens,5273,7/9/2005 14:31,7/14/2005 13:27,5,999,Zoolander Fiction,2006,2.99,101,English             ,Children,52,Carmen Hunt
29410,2.99,14:41.0,38,Martha Gonzalez,42,Chisinau,Chisinau,Moldova,1,1,2,Jon Stephens,5460,7/9/2005 22:46,7/12/2005 21:26,3,526,Lock Rear,2006,2.99,120,English             ,Travel,102,Walter Torn
29411,2.99,39:06.0,38,Martha Gonzalez,42,Chisinau,Chisinau,Moldova,1,1,2,Jon Stephens,5822,7/10/2005 16:10,7/13/2005 19:05,3,304,Fargo Gandhi,2006,2.99,130,English             ,Children,70,Michelle Mcconaughey
29412,5.99,27:52.0,38,Martha Gonzalez,42,Chisinau,Chisinau,Moldova,1,1,2,Jon Stephens,6864,7/12/2005 19:59,7/19/2005 15:52,7,487,Jingle Sagebrush,2006,4.99,124,English             ,Classics,145,Kim Allen
29413,0.99,39:16.0,38,Martha Gonzalez,42,Chisinau,Chisinau,Moldova,1,1,2,Jon Stephens,6961,7/27/2005 0:10,7/30/2005 0:26,3,477,Jawbreaker Brooklyn,2006,0.99,118,English             ,Music,10,Christian Gable
29414,4.99,52:25.0,38,Martha Gonzalez,42,Chisinau,Chisinau,Moldova,1,1,2,Jon Stephens,7158,7/27/2005 7:23,8/3/2005 6:00,7,531,Lose Inch,2006,0.99,137,English             ,Foreign,20,Lucille Tracy
29416,5.99,02:05.0,38,Martha Gonzalez,42,Chisinau,Chisinau,Moldova,1,1,2,Jon Stephens,7321,7/27/2005 13:33,8/3/2005 7:35,7,772,Sea Virgin,2006,2.99,80,English             ,Drama,39,Goldie Brody
29417,0.99,56:43.0,38,Martha Gonzalez,42,Chisinau,Chisinau,Moldova,1,1,1,Mike Hillyer,7795,7/28/2005 7:28,7/31/2005 12:03,3,283,Ending Crowds,2006,0.99,85,English             ,New,11,Zero Cage
29418,3.99,37:25.0,38,Martha Gonzalez,42,Chisinau,Chisinau,Moldova,1,1,2,Jon Stephens,8924,7/30/2005 2:08,8/5/2005 2:13,6,496,Kick Savannah,2006,0.99,179,English             ,Travel,65,Angela Hudson
29419,0.99,39:46.0,38,Martha Gonzalez,42,Chisinau,Chisinau,Moldova,1,1,2,Jon Stephens,9216,7/30/2005 13:11,7/31/2005 11:27,1,610,Music Boondock,2006,0.99,129,English             ,Family,137,Morgan Williams
29420,0.99,53:46.0,38,Martha Gonzalez,42,Chisinau,Chisinau,Moldova,1,1,2,Jon Stephens,9284,7/30/2005 15:25,8/1/2005 17:45,2,866,Sunset Racer,2006,0.99,48,English             ,Family,76,Angelina Astaire
29421,4.99,49:35.0,38,Martha Gonzalez,42,Chisinau,Chisinau,Moldova,1,1,2,Jon Stephens,9621,7/31/2005 4:21,8/8/2005 3:50,8,72,Bill Others,2006,2.99,93,English             ,Documentary,59,Dustin Tautou
29422,2.99,37:00.0,38,Martha Gonzalez,42,Chisinau,Chisinau,Moldova,1,1,2,Jon Stephens,10111,7/31/2005 21:08,8/6/2005 2:58,5,761,Santa Paris,2006,2.99,154,English             ,Children,69,Kenneth Paltrow
29423,5.99,34:51.0,39,Debra Nelson,43,Esprito Santo,Vila Velha,Brazil,1,1,1,Mike Hillyer,4419,7/7/2005 22:06,7/15/2005 23:59,8,172,Coneheads Smoochy,2006,4.99,112,English             ,Drama,5,Johnny Lollobrigida
29424,8.99,36:26.0,39,Debra Nelson,43,Esprito Santo,Vila Velha,Brazil,1,1,1,Mike Hillyer,4695,7/8/2005 11:07,7/17/2005 16:35,9,175,Confused Candles,2006,2.99,122,English             ,Family,58,Christian Akroyd
29425,6.99,39:17.0,39,Debra Nelson,43,Esprito Santo,Vila Velha,Brazil,1,1,2,Jon Stephens,4712,7/8/2005 12:10,7/17/2005 14:54,9,517,Lesson Cleopatra,2006,0.99,167,English             ,Sports,6,Bette Nicholson
29426,7.99,22:42.0,39,Debra Nelson,43,Esprito Santo,Vila Velha,Brazil,1,1,2,Jon Stephens,4727,7/8/2005 12:54,7/17/2005 14:32,9,276,Element Freddy,2006,4.99,115,English             ,Comedy,43,Kirk Jovovich
29427,4.99,50:37.0,39,Debra Nelson,43,Esprito Santo,Vila Velha,Brazil,1,1,1,Mike Hillyer,5451,7/9/2005 22:22,7/11/2005 2:43,1,764,Saturday Lambs,2006,4.99,150,English             ,Sports,14,Vivien Bergen
29428,2.99,41:11.0,39,Debra Nelson,43,Esprito Santo,Vila Velha,Brazil,1,1,1,Mike Hillyer,5515,7/10/2005 1:12,7/13/2005 0:39,3,825,Speakeasy Date,2006,2.99,165,English             ,Action,44,Nick Stallone
29429,2.99,49:32.0,39,Debra Nelson,43,Esprito Santo,Vila Velha,Brazil,1,1,1,Mike Hillyer,6045,7/11/2005 3:21,7/17/2005 23:10,7,436,Hours Rage,2006,0.99,122,English             ,New,29,Alec Wayne
29430,6.99,47:01.0,39,Debra Nelson,43,Esprito Santo,Vila Velha,Brazil,1,1,2,Jon Stephens,8307,7/29/2005 3:18,8/6/2005 5:51,8,702,Pulp Beverly,2006,2.99,89,English             ,Horror,21,Kirsten Paltrow
29431,1.99,39:41.0,39,Debra Nelson,43,Esprito Santo,Vila Velha,Brazil,1,1,1,Mike Hillyer,8366,7/29/2005 5:11,8/5/2005 1:48,7,105,Bull Shawshank,2006,0.99,125,English             ,Action,2,Nick Wahlberg
29432,7.99,32:14.0,39,Debra Nelson,43,Esprito Santo,Vila Velha,Brazil,1,1,1,Mike Hillyer,8723,7/29/2005 18:03,8/6/2005 18:53,8,50,Baked Cleopatra,2006,2.99,182,English             ,Family,70,Michelle Mcconaughey
29433,2.99,58:25.0,39,Debra Nelson,43,Esprito Santo,Vila Velha,Brazil,1,1,1,Mike Hillyer,8805,7/29/2005 21:29,8/4/2005 23:12,6,880,Telemark Heartbreakers,2006,2.99,152,English             ,Animation,12,Karl Berry
29434,1.99,52:49.0,39,Debra Nelson,43,Esprito Santo,Vila Velha,Brazil,1,1,2,Jon Stephens,9431,7/30/2005 21:24,8/3/2005 1:22,3,738,Rocketeer Mother,2006,0.99,178,English             ,Foreign,35,Judy Dean
29435,4.99,28:48.0,39,Debra Nelson,43,Esprito Santo,Vila Velha,Brazil,1,1,1,Mike Hillyer,9656,7/31/2005 6:00,8/5/2005 4:36,5,916,Turn Star,2006,2.99,80,English             ,Animation,79,Mae Hoffman
29436,4.99,43:40.0,39,Debra Nelson,43,Esprito Santo,Vila Velha,Brazil,1,1,2,Jon Stephens,10052,7/31/2005 19:15,8/7/2005 22:47,7,728,Reunion Witches,2006,0.99,63,English             ,Drama,12,Karl Berry
29437,0.99,04:34.0,39,Debra Nelson,43,Esprito Santo,Vila Velha,Brazil,1,1,1,Mike Hillyer,10126,7/31/2005 21:36,8/3/2005 23:59,3,1,Academy Dinosaur,2006,0.99,86,English             ,Documentary,1,Penelope Guiness
29438,1.99,45:31.0,40,Amanda Carter,44,Oriental,Nador,Morocco,2,2,2,Jon Stephens,5001,7/9/2005 1:17,7/16/2005 3:25,7,440,Hunger Roof,2006,0.99,105,English             ,Foreign,154,Meryl Gibson
29439,2.99,07:08.0,40,Amanda Carter,44,Oriental,Nador,Morocco,2,2,2,Jon Stephens,5777,7/10/2005 13:38,7/17/2005 15:48,7,863,Sun Confessions,2006,0.99,141,English             ,Sci-Fi,18,Dan Torn
29440,5.99,08:36.0,40,Amanda Carter,44,Oriental,Nador,Morocco,2,2,1,Mike Hillyer,5869,7/10/2005 18:40,7/17/2005 18:42,7,466,Intolerable Intentions,2006,4.99,63,English             ,Documentary,36,Burt Dukakis
29441,0.99,44:12.0,40,Amanda Carter,44,Oriental,Nador,Morocco,2,2,2,Jon Stephens,6502,7/12/2005 3:15,7/17/2005 8:47,5,358,Gilmore Boiled,2006,0.99,163,English             ,Classics,28,Woody Hoffman
29442,0.99,40:21.0,40,Amanda Carter,44,Oriental,Nador,Morocco,2,2,2,Jon Stephens,7684,7/28/2005 3:11,7/31/2005 4:40,3,738,Rocketeer Mother,2006,0.99,178,English             ,Foreign,35,Judy Dean
29443,0.99,44:16.0,40,Amanda Carter,44,Oriental,Nador,Morocco,2,2,2,Jon Stephens,8031,7/28/2005 16:15,8/2/2005 18:27,5,475,Japanese Run,2006,0.99,135,English             ,Horror,14,Vivien Bergen
29444,3.99,00:56.0,40,Amanda Carter,44,Oriental,Nador,Morocco,2,2,1,Mike Hillyer,8170,7/28/2005 21:32,8/3/2005 22:02,6,547,Magic Mallrats,2006,0.99,117,English             ,Children,29,Alec Wayne
29445,8.99,28:22.0,40,Amanda Carter,44,Oriental,Nador,Morocco,2,2,1,Mike Hillyer,9050,7/30/2005 6:59,8/6/2005 6:37,7,21,American Circus,2006,4.99,129,English             ,Action,25,Kevin Bloom
29446,4.99,58:26.0,40,Amanda Carter,44,Oriental,Nador,Morocco,2,2,1,Mike Hillyer,9700,7/31/2005 7:29,8/2/2005 9:53,2,588,Model Fish,2006,4.99,175,English             ,Children,13,Uma Wood
29447,6.99,36:17.0,40,Amanda Carter,44,Oriental,Nador,Morocco,2,2,2,Jon Stephens,9961,7/31/2005 16:07,8/7/2005 18:37,7,403,Harry Idaho,2006,4.99,121,English             ,Drama,55,Fay Kilmer
29448,1.99,22:10.0,40,Amanda Carter,44,Oriental,Nador,Morocco,2,2,2,Jon Stephens,9975,7/31/2005 16:53,8/7/2005 20:13,7,562,Masked Bubble,2006,0.99,151,English             ,Music,73,Gary Penn
29449,2.99,20:30.0,41,Stephanie Mitchell,45,Yerevan,Yerevan,Armenia,1,1,2,Jon Stephens,3827,7/6/2005 15:52,7/8/2005 21:43,2,449,Identity Lover,2006,2.99,119,English             ,Sci-Fi,23,Sandra Kilmer
29450,9.99,24:50.0,41,Stephanie Mitchell,45,Yerevan,Yerevan,Armenia,1,1,2,Jon Stephens,4294,7/7/2005 15:56,7/15/2005 14:50,8,624,Nightmare Chill,2006,4.99,149,English             ,Games,102,Walter Torn
29451,4.99,35:22.0,41,Stephanie Mitchell,45,Yerevan,Yerevan,Armenia,1,1,2,Jon Stephens,4543,7/8/2005 4:06,7/12/2005 23:17,5,203,Daisy Menagerie,2006,4.99,84,English             ,Sci-Fi,5,Johnny Lollobrigida
29452,2.99,17:41.0,41,Stephanie Mitchell,45,Yerevan,Yerevan,Armenia,1,1,2,Jon Stephens,4575,7/8/2005 5:49,7/11/2005 4:08,3,51,Balloon Homeward,2006,2.99,75,English             ,Music,46,Parker Goldberg
29453,4.99,08:28.0,41,Stephanie Mitchell,45,Yerevan,Yerevan,Armenia,1,1,2,Jon Stephens,6976,7/27/2005 0:40,7/31/2005 22:30,5,680,Pinocchio Simon,2006,4.99,103,English             ,Comedy,21,Kirsten Paltrow
29454,4.99,44:05.0,41,Stephanie Mitchell,45,Yerevan,Yerevan,Armenia,1,1,1,Mike Hillyer,7153,7/27/2005 7:15,7/28/2005 9:56,1,583,Mission Zoolander,2006,4.99,164,English             ,Animation,16,Fred Costner
29455,1.99,25:34.0,41,Stephanie Mitchell,45,Yerevan,Yerevan,Armenia,1,1,1,Mike Hillyer,7517,7/27/2005 20:57,8/4/2005 15:08,8,697,Primary Glass,2006,0.99,53,English             ,Action,9,Joe Swank
29456,6.99,54:22.0,41,Stephanie Mitchell,45,Yerevan,Yerevan,Armenia,1,1,1,Mike Hillyer,8008,7/28/2005 15:25,8/4/2005 13:16,7,453,Image Princess,2006,2.99,178,English             ,Sports,3,Ed Chase
29457,0.99,02:47.0,41,Stephanie Mitchell,45,Yerevan,Yerevan,Armenia,1,1,2,Jon Stephens,8098,7/28/2005 18:34,7/31/2005 19:07,3,382,Grit Clockwork,2006,0.99,137,English             ,Games,111,Cameron Zellweger
29458,6.99,29:50.0,41,Stephanie Mitchell,45,Yerevan,Yerevan,Armenia,1,1,2,Jon Stephens,8134,7/28/2005 20:01,8/3/2005 1:00,5,369,Goodfellas Salute,2006,4.99,56,English             ,Sci-Fi,2,Nick Wahlberg
29459,2.99,27:56.0,41,Stephanie Mitchell,45,Yerevan,Yerevan,Armenia,1,1,2,Jon Stephens,8225,7/28/2005 23:59,7/30/2005 3:27,1,792,Shrek License,2006,2.99,154,English             ,Foreign,48,Frances Day-Lewis
29460,2.99,58:33.0,41,Stephanie Mitchell,45,Yerevan,Yerevan,Armenia,1,1,2,Jon Stephens,8712,7/29/2005 17:30,8/3/2005 22:55,5,615,Nash Chocolat,2006,2.99,180,English             ,Animation,35,Judy Dean
29461,5.99,28:10.0,41,Stephanie Mitchell,45,Yerevan,Yerevan,Armenia,1,1,2,Jon Stephens,9313,7/30/2005 16:59,8/5/2005 14:06,6,887,Thief Pelican,2006,4.99,135,English             ,Animation,21,Kirsten Paltrow
29462,2.99,55:29.0,41,Stephanie Mitchell,45,Yerevan,Yerevan,Armenia,1,1,1,Mike Hillyer,10064,7/31/2005 19:27,8/6/2005 21:15,6,690,Pond Seattle,2006,2.99,185,English             ,Animation,95,Daryl Wahlberg
29463,7.99,55:58.0,41,Stephanie Mitchell,45,Yerevan,Yerevan,Armenia,1,1,2,Jon Stephens,10170,7/31/2005 23:27,8/8/2005 4:53,7,175,Confused Candles,2006,2.99,122,English             ,Family,58,Christian Akroyd
29464,2.99,38:05.0,42,Carolyn Perez,46,Nonthaburi,Pak Kret,Thailand,2,2,1,Mike Hillyer,4391,7/7/2005 21:09,7/9/2005 17:35,2,462,Insider Arizona,2006,2.99,78,English             ,Music,18,Dan Torn
29465,4.99,19:23.0,42,Carolyn Perez,46,Nonthaburi,Pak Kret,Thailand,2,2,1,Mike Hillyer,5199,7/9/2005 10:50,7/10/2005 6:43,1,77,Birds Perdition,2006,4.99,61,English             ,New,30,Sandra Peck
29466,5.99,43:27.0,42,Carolyn Perez,46,Nonthaburi,Pak Kret,Thailand,2,2,1,Mike Hillyer,5517,7/10/2005 1:15,7/19/2005 1:59,9,807,Sleuth Orient,2006,0.99,87,English             ,Games,80,Ralph Cruz
29467,3.99,47:25.0,42,Carolyn Perez,46,Nonthaburi,Pak Kret,Thailand,2,2,1,Mike Hillyer,5652,7/10/2005 7:18,7/19/2005 7:52,9,206,Dancing Fever,2006,0.99,144,English             ,Documentary,94,Kenneth Torn
29468,2.99,28:26.0,42,Carolyn Perez,46,Nonthaburi,Pak Kret,Thailand,2,2,1,Mike Hillyer,6179,7/11/2005 10:59,7/17/2005 6:02,6,800,Sinners Atlantis,2006,2.99,126,English             ,Horror,17,Helen Voight
29469,2.99,20:40.0,42,Carolyn Perez,46,Nonthaburi,Pak Kret,Thailand,2,2,2,Jon Stephens,6799,7/12/2005 16:52,7/14/2005 15:11,2,609,Muscle Bright,2006,2.99,185,English             ,Travel,72,Sean Williams
29470,0.99,20:59.0,42,Carolyn Perez,46,Nonthaburi,Pak Kret,Thailand,2,2,1,Mike Hillyer,6925,7/26/2005 22:52,7/29/2005 21:22,3,641,Orange Grapes,2006,0.99,76,English             ,Foreign,97,Meg Hawke
29471,3.99,53:38.0,42,Carolyn Perez,46,Nonthaburi,Pak Kret,Thailand,2,2,2,Jon Stephens,7405,7/27/2005 16:25,8/1/2005 12:33,5,502,Knock Warlock,2006,2.99,71,English             ,Comedy,15,Cuba Olivier
29472,0.99,20:25.0,42,Carolyn Perez,46,Nonthaburi,Pak Kret,Thailand,2,2,1,Mike Hillyer,8049,7/28/2005 16:51,7/31/2005 22:18,3,147,Chocolat Harry,2006,0.99,101,English             ,Family,9,Joe Swank
29473,6.99,01:07.0,42,Carolyn Perez,46,Nonthaburi,Pak Kret,Thailand,2,2,1,Mike Hillyer,8095,7/28/2005 18:32,8/6/2005 23:45,9,589,Modern Dorado,2006,0.99,74,English             ,Documentary,20,Lucille Tracy
29474,2.99,52:00.0,42,Carolyn Perez,46,Nonthaburi,Pak Kret,Thailand,2,2,2,Jon Stephens,8166,7/28/2005 21:23,8/3/2005 21:07,6,852,Strangelove Desire,2006,0.99,103,English             ,Children,57,Jude Cruise
29475,3.99,39:08.0,42,Carolyn Perez,46,Nonthaburi,Pak Kret,Thailand,2,2,1,Mike Hillyer,8499,7/29/2005 9:10,8/5/2005 10:01,7,49,Badman Dawn,2006,2.99,162,English             ,Sci-Fi,83,Ben Willis
29476,2.99,04:53.0,42,Carolyn Perez,46,Nonthaburi,Pak Kret,Thailand,2,2,1,Mike Hillyer,8785,7/29/2005 20:36,7/30/2005 15:06,1,49,Badman Dawn,2006,2.99,162,English             ,Sci-Fi,83,Ben Willis
29477,3.99,58:30.0,42,Carolyn Perez,46,Nonthaburi,Pak Kret,Thailand,2,2,2,Jon Stephens,8852,7/29/2005 23:30,8/5/2005 5:22,6,252,Dream Pickup,2006,2.99,135,English             ,Action,33,Milla Peck
29478,3.99,10:36.0,42,Carolyn Perez,46,Nonthaburi,Pak Kret,Thailand,2,2,2,Jon Stephens,8915,7/30/2005 1:42,8/4/2005 23:29,6,665,Patton Interview,2006,2.99,175,English             ,Horror,5,Johnny Lollobrigida
29479,6.99,51:27.0,42,Carolyn Perez,46,Nonthaburi,Pak Kret,Thailand,2,2,1,Mike Hillyer,10060,7/31/2005 19:23,8/8/2005 19:07,8,432,Hope Tootsie,2006,2.99,139,English             ,Classics,86,Greg Chaplin
29480,1.99,54:23.0,43,Christine Roberts,47,Tahiti,Faaa,French Polynesia,2,2,1,Mike Hillyer,3683,7/6/2005 9:25,7/14/2005 12:10,8,663,Patient Sister,2006,0.99,99,English             ,Classics,20,Lucille Tracy
29481,2.99,36:17.0,43,Christine Roberts,47,Tahiti,Faaa,French Polynesia,2,2,2,Jon Stephens,4498,7/8/2005 2:07,7/12/2005 23:54,5,937,Varsity Trip,2006,2.99,85,English             ,New,44,Nick Stallone
29482,4.99,28:38.0,43,Christine Roberts,47,Tahiti,Faaa,French Polynesia,2,2,1,Mike Hillyer,5162,7/9/2005 9:00,7/17/2005 7:26,8,608,Murder Antitrust,2006,2.99,166,English             ,Children,43,Kirk Jovovich
29483,4.99,27:37.0,43,Christine Roberts,47,Tahiti,Faaa,French Polynesia,2,2,2,Jon Stephens,5401,7/9/2005 19:59,7/11/2005 23:21,2,95,Breakfast Goldfinger,2006,4.99,123,English             ,New,76,Angelina Astaire
29484,2.99,02:29.0,43,Christine Roberts,47,Tahiti,Faaa,French Polynesia,2,2,2,Jon Stephens,5831,7/10/2005 16:34,7/11/2005 14:27,1,181,Contact Anonymous,2006,2.99,166,English             ,Travel,53,Mena Temple
29485,4.99,09:14.0,43,Christine Roberts,47,Tahiti,Faaa,French Polynesia,2,2,2,Jon Stephens,5941,7/10/2005 22:40,7/17/2005 0:19,6,109,Butterfly Chocolat,2006,0.99,89,English             ,New,44,Nick Stallone
